idx,smiles
2983,CCC(C)C1CC1
2984,CCC(C)C1CO1
2985,CCC(C)N1CC1
2986,CCC(O)C1CC1
2987,CCC(O)C1CN1
2988,CCC(O)C1CO1
2989,COC(C)C1CC1
2990,COC(C)C1CN1
2991,COC(C)C1CO1
2992,OCC(O)C1CC1
2993,OCC(O)C1CN1
2994,OCC(O)C1CO1
2995,C#CC#CC1CC1
2996,C#CC#CC1CN1
2997,C#CC#CC1CO1
2998,N#CC#CC1CC1
2999,N#CC#CC1CN1
3000,N#CC#CC1CO1
3001,C#CCCC1CC1
3002,C#CCCC1CO1
3003,C#CCCN1CC1
3004,C#CCOC1CC1
3005,N#CCCC1CC1
3006,N#CCCC1CN1
3007,N#CCCC1CO1
3008,N#CCCN1CC1
3009,N#CCNC1CC1
3010,N#CCOC1CC1
3011,O=CC#CC1CC1
3012,O=CC#CC1CN1
3013,O=CC#CC1CO1
3014,N=COCC1CN1
3015,N=COCC1CO1
3016,O=CCCC1CC1
3017,O=CCCC1CO1
3018,O=CCCN1CC1
3019,O=CCOC1CC1
3020,O=CNCC1CC1
3021,O=CNCC1CN1
3022,O=CNCC1CO1
3023,O=COCC1CC1
3024,O=COCC1CN1
3025,O=COCC1CO1
3026,CC#CCC1CC1
3027,CC#CCC1CN1
3028,CC#CCC1CO1
3029,CC#CCN1CC1
3030,CN=COC1CC1
3031,CCC#CC1CC1
3032,CCC#CC1CN1
3033,CCC#CC1CO1
3034,OCC#CC1CC1
3035,OCC#CC1CN1
3036,OCC#CC1CO1
3037,COC=NC1CC1
3038,CCCCC1CC1
3039,CCCCC1CO1
3040,CCCCN1CC1
3041,CCCOC1CC1
3042,CCOCC1CC1
3043,CCOCC1CN1
3044,CCOCC1CO1
3045,COCCC1CC1
3046,COCCC1CO1
3047,COCCN1CC1
3048,OCCCC1CC1
3049,OCCCC1CO1
3050,OCCCN1CC1
3051,OCCOC1CC1
3052,CC1C(C#C)N1C
3053,CC1C(C#N)N1C
3054,CC1C(C)C1C#C
3055,CC1C(C)C1C#N
3056,CC1C(O)C1C#C
3057,CC1C(O)C1C#N
3058,NC1C(N)C1C#N
3059,NC1C(O)C1C#N
3060,OC1C(O)C1C#C
3061,OC1C(O)C1C#N
3062,CC1C(C)C1C=O
3063,CC1C(C)N1C=O
3064,CC1C(C=O)N1C
3065,CC1C(O)C1C=O
3066,OC1C(O)C1C=O
3067,CC1C(C)C1CO
3068,CC1C(CO)N1C
3069,CC1C(O)C1CO
3070,CCC1C(C)C1C
3071,CCC1C(C)C1O
3072,CCC1C(C)N1C
3073,CCC1C(O)C1O
3074,CCN1C(C)C1C
3075,COC1C(C)C1C
3076,COC1C(C)C1O
3077,COC1C(O)C1O
3078,OCC1C(O)C1O
3079,C#CC12CC1CC2
3080,C#CC12CC1CO2
3081,C#CC12CC1OC2
3082,C#CC12CCC1N2
3083,C#CC12CCC1O2
3084,C#CC12CN1CC2
3085,N#CC12CC1CC2
3086,N#CC12CC1CN2
3087,N#CC12CC1CO2
3088,N#CC12CC1NC2
3089,N#CC12CC1OC2
3090,N#CC12CCC1N2
3091,N#CC12CCC1O2
3092,N#CC12CN1CC2
3093,O=CC12CC1CC2
3094,O=CC12CC1CO2
3095,O=CC12CC1OC2
3096,O=CC12CCC1N2
3097,O=CC12CCC1O2
3098,O=CC12CN1CC2
3099,CCC12CC1CC2
3100,CCC12CC1CO2
3101,CCC12CC1OC2
3102,CCC12CCC1O2
3103,COC12CC1CC2
3104,COC12CC1OC2
3105,OCC12CC1CC2
3106,OCC12CC1CO2
3107,OCC12CC1OC2
3108,OCC12CCC1N2
3109,OCC12CCC1O2
3110,OCC12CN1CC2
3111,N=C1NCC11CO1
3112,N=C1OCC11CC1
3113,N=C1OCC11CN1
3114,N=C1OCC11CO1
3115,O=C1CCC11CC1
3116,O=C1CCC11CN1
3117,O=C1CCC11CO1
3118,O=C1CNC11CC1
3119,O=C1COC11CC1
3120,O=C1NCC11CC1
3121,O=C1NCC11CN1
3122,O=C1NCC11CO1
3123,O=C1OCC11CC1
3124,O=C1OCC11CN1
3125,O=C1OCC11CO1
3126,CC1CCC11CC1
3127,CC1CCC11CO1
3128,CC1COC11CC1
3129,CC1OCC11CC1
3130,CC1OCC11CN1
3131,CC1OCC11CO1
3132,OC1CCC11CC1
3133,OC1CCC11CN1
3134,OC1CCC11CO1
3135,OC1COC11CC1
3136,C1CC11CC=CC1
3137,C1CC11CN=CO1
3138,C1OC11CC=CC1
3139,C1CC11CCC=C1
3140,C1CC11COC=N1
3141,C1CC11OCC=C1
3142,C1NC11CCC=C1
3143,C1OC11CCC=C1
3144,C1CC11CCCC1
3145,C1CC11CCCO1
3146,C1CC11CCOC1
3147,C1CC11COCO1
3148,C1NC11CCOC1
3149,C1OC11CCCC1
3150,C1OC11CCOC1
3151,CC1(CC1)C1CC1
3152,CC1(CC1)C1CO1
3153,CC1(CC1)N1CC1
3154,CC1(CN1)C1CN1
3155,CC1(CN1)C1CO1
3156,CC1(CO1)C1CC1
3157,CC1(CO1)C1CN1
3158,CC1(CO1)C1CO1
3159,OC1(CC1)C1CC1
3160,OC1(CC1)C1CN1
3161,OC1(CC1)C1CO1
3162,C1C2C=CC1C=C2
3163,O1C2C=CC1C=C2
3164,C1CC2CC1C=C2
3165,C1CC2OC1C=C2
3166,C1OC2CC1C=C2
3167,C1OC2OC1C=C2
3168,C1CC2CC1CO2
3169,C1CC2CCC1C2
3170,C1CC2CCC1O2
3171,C1CC2OCC1O2
3172,C1OC2CC1CO2
3173,C1OC2COC1C2
3174,CC1C2CC2C1=O
3175,CC1C2CN2C1=O
3176,CC1C2NC2C1=O
3177,CC1C2OC2C1=O
3178,CC1N2CC2C1=O
3179,CN1C2CC2C1=O
3180,OC1C2CC2C1=O
3181,OC1C2CN2C1=N
3182,OC1C2CN2C1=O
3183,OC1C2NC2C1=O
3184,OC1C2OC2C1=O
3185,CC1C(O)C2CN12
3186,CC1C2CC2C1C
3187,CC1C2CC2C1O
3188,CC1C2NC2C1O
3189,CC1C2OC2C1C
3190,CC1C2OC2C1O
3191,OC1C2CC2C1O
3192,OC1C2NC2C1O
3193,OC1C2OC2C1O
3194,CC12CC1C1CC21
3195,CC12CC1C1CN21
3196,CC12CC1C1NC21
3197,CC12CC1C1OC21
3198,CC12CC1N1CC21
3199,CC12CN1C1CC21
3200,CC12NC1C1CC21
3201,CC12NC1C1NC21
3202,CC12NC1C1OC21
3203,CC12OC1C1CC21
3204,CC12OC1C1NC21
3205,CC12OC1C1OC21
3206,OC12CC1C1CC21
3207,OC12CC1C1NC21
3208,OC12CC1C1OC21
3209,OC12CC1N1CC21
3210,C(C1CC1)C1CC1
3211,C(C1CC1)C1CO1
3212,C(C1CC1)N1CC1
3213,C(C1CN1)N1CC1
3214,C(C1CO1)C1CO1
3215,C(C1CO1)N1CC1
3216,C1CC1OC1CC1
3217,C1CC11CC2CC12
3218,C1CC11CC2NC12
3219,C1CC11CC2OC12
3220,C1C2N1CC21CC1
3221,C1CC11OC2CC12
3222,C1NC11CC2NC12
3223,C1NC11CC2OC12
3224,C1NC11CN2CC12
3225,C1C2CC3(CO3)C12
3226,C1OC11CC2NC12
3227,C1OC11CC2OC12
3228,C1OC11CN2CC12
3229,C1C=CC=CC=C1
3230,C1CC=CC=CC1
3231,C1OCC=CC=C1
3232,C1CC=CCC=C1
3233,C1OC=NCC=C1
3234,C1CC=CCCO1
3235,C1CCC=CCC1
3236,C1CCN=COC1
3237,C1CN=COCO1
3238,C1COCC=CC1
3239,C1OCC=CCO1
3240,C1CCCCCC1
3241,C1CCCOCC1
3242,C1CCOCOC1
3243,C1COCCOC1
3244,N=C1NC2COC12
3245,N=C1OC2CCC12
3246,N=C1OC2CNC12
3247,N=C1OC2COC12
3248,O=C1CC2CCC12
3249,O=C1CC2CCN12
3250,O=C1CC2COC12
3251,O=C1CC2OCC12
3252,O=C1CN2CCC12
3253,O=C1NC2CCC12
3254,O=C1NC2COC12
3255,O=C1OC2CCC12
3256,O=C1OC2CNC12
3257,O=C1OC2COC12
3258,CC1CC2CCC12
3259,CC1CC2COC12
3260,CC1CC2OCC12
3261,CC1OC2CCC12
3262,CC1OC2COC12
3263,CN1CC2OCC12
3264,OC1CC2CCC12
3265,OC1CC2COC12
3266,OC1CC2OCC12
3267,OC1CN2CCC12
3268,C#CC1CC2CC12
3269,C#CC1CC2CN12
3270,C#CC1CC2NC12
3271,C#CC1CC2OC12
3272,C#CC1OC2CC12
3273,N#CC1CC2CC12
3274,N#CC1CC2CN12
3275,N#CC1CC2NC12
3276,N#CC1CC2OC12
3277,N#CC1CN2CC12
3278,N#CC1NC2CC12
3279,N#CC1OC2CC12
3280,O=CC1CC2CC12
3281,O=CC1CC2CN12
3282,O=CC1CC2NC12
3283,O=CC1CC2OC12
3284,O=CC1CN2CC12
3285,O=CC1OC2CC12
3286,O=CN1CC2CC12
3287,CN=C1OC2CC12
3288,CCC1CC2CC12
3289,CCC1CC2OC12
3290,CCC1OC2CC12
3291,COC1CC2CC12
3292,COC1CC2NC12
3293,COC1CC2OC12
3294,COC1CN2CC12
3295,OCC1CC2CC12
3296,OCC1CC2CN12
3297,OCC1CC2NC12
3298,OCC1CC2OC12
3299,OCC1CN2CC12
3300,OCC1OC2CC12
3301,C1C2CC=CCC12
3302,C1C2CN=COC12
3303,C1C=CCC2OC12
3304,C1C2CCC=CC12
3305,C1C2COC=NC12
3306,C1C2OCC=CC12
3307,C1CC2NC2C=C1
3308,C1CC2OC2C=C1
3309,C1C2CCCCC12
3310,C1C2CCCOC12
3311,C1C2CCOCC12
3312,C1C2COCCN12
3313,C1C2COCOC12
3314,C1C2OCCOC12
3315,C1CC2NC2CO1
3316,C1CC2OC2CO1
3317,C1CCC2OC2C1
3318,C1CC2=CCCC12
3319,C1CC2=CCOC12
3320,C1OC2=NCCC12
3321,C1OC2CCC=C12
3322,C1CC2C=CCC12
3323,C1CC2N=COC12
3324,C1OC2C=CCC12
3325,C1OC2CC=CC12
3326,C1CC2CCCC12
3327,C1CC2COCC12
3328,C1CC2OCCC12
3329,C1CC2OCOC12
3330,C1OC2CCCC12
3331,C1OC2CCOC12
3332,C1OC2COCC12
3333,CC1C2CC=CC12
3334,CC1C2OC=NC12
3335,OC1C2CC=CC12
3336,OC1C2OC=NC12
3337,CC1C2CCCC12
3338,CC1C2CCOC12
3339,CC1C2COCC12
3340,CC1C2OCOC12
3341,CN1C2COCC12
3342,OC1C2CCCC12
3343,OC1C2CCOC12
3344,OC1C2COCC12
3345,OC1C2OCOC12
3346,C#CC1C2CCC12
3347,C#CC1C2CCN12
3348,C#CC1C2COC12
3349,N#CC1C2CCC12
3350,N#CC1C2CCN12
3351,N#CC1C2COC12
3352,O=CC1C2CCC12
3353,O=CC1C2CCN12
3354,O=CC1C2COC12
3355,O=CN1C2CCC12
3356,CCC1C2CCC12
3357,CCC1C2COC12
3358,COC1C2CCC12
3359,COC1C2COC12
3360,OCC1C2CCC12
3361,OCC1C2CCN12
3362,OCC1C2COC12
3363,CC1C2CC(=O)C12
3364,CC1C2CC(=O)N12
3365,CC1C2N1CC2=O
3366,CC1C2NC(=O)C12
3367,CC1C2OC(=N)C12
3368,CC1C2OC(=O)C12
3369,CN1C2CC(=O)C12
3370,OC1C2CC(=O)C12
3371,OC1C2NC(=O)C12
3372,OC1C2OC(=N)C12
3373,OC1C2OC(=O)C12
3374,CC1C2C(O)CN12
3375,CC1C2CC(C)C12
3376,CC1C2CC(O)C12
3377,CC1C2OC(C)C12
3378,CC1CC2C(O)C12
3379,CC1OC2C(O)C12
3380,CN1C2CC(O)C12
3381,OC1C2CC(O)C12
3382,O=C1C=CC2CC12
3383,O=C1C=CC2CN12
3384,O=C1C=CC2NC12
3385,O=C1C=CC2OC12
3386,N=C1OCC2CC12
3387,N=C1OCC2CN12
3388,N=C1OCC2NC12
3389,N=C1OCC2OC12
3390,O=C1CCC2CC12
3391,O=C1CCC2CN12
3392,O=C1CCC2NC12
3393,O=C1CCC2OC12
3394,O=C1CCN2CC12
3395,O=C1COC2CC12
3396,O=C1NCC2CC12
3397,O=C1NCC2CN12
3398,O=C1NCC2NC12
3399,O=C1NCC2OC12
3400,O=C1OCC2CC12
3401,O=C1OCC2CN12
3402,O=C1OCC2NC12
3403,O=C1OCC2OC12
3404,CC1=CCC2CC12
3405,CC1=CCC2NC12
3406,CC1=CCC2OC12
3407,NC1=NCC2OC12
3408,CC1C=CC2CC12
3409,CC1C=CC2NC12
3410,CC1C=CC2OC12
3411,OC1C=CC2CC12
3412,OC1C=CC2NC12
3413,OC1C=CC2OC12
3414,CC1CCC2CC12
3415,CC1CCC2OC12
3416,CC1COC2CC12
3417,CC1OCC2CC12
3418,CC1OCC2NC12
3419,CC1OCC2OC12
3420,OC1CCC2CC12
3421,OC1CCC2NC12
3422,OC1CCC2OC12
3423,OC1CCN2CC12
3424,OC1COC2CC12
3425,O=C1C2CC1C=C2
3426,O=C1C2NC1C=C2
3427,O=C1C2OC1C=C2
3428,O=C1C2CC1CC2
3429,O=C1C2CC1OC2
3430,O=C1C2CCC1N2
3431,O=C1C2CCC1O2
3432,CC1C2CC1C=C2
3433,CC1C2OC1C=C2
3434,CN1C2CC1C=C2
3435,OC1C2CC1C=C2
3436,OC1C2NC1C=C2
3437,OC1C2OC1C=C2
3438,CC1C2CC1CC2
3439,CC1C2CC1OC2
3440,CC1C2CCC1O2
3441,OC1C2CC1CC2
3442,OC1C2CC1OC2
3443,OC1C2CCC1O2
3444,CC12C3CC1CC23
3445,CC12C3CC1CN23
3446,CC12C3CC1OC23
3447,CC12C3CN1CC23
3448,OC12C3CC1CC23
3449,OC12C3CC1OC23
3450,CC12C3C4C(C13)N24
3451,CC12C3C4C1N4C23
3452,CC12C3C4C3C1C24
3453,CC12C3C4C3N1C24
3454,OC12C3C4C1N4C23
3455,OC12C3C4C3C1C24
3456,C1C2CC3CC2C13
3457,C1C2CC3OC2C13
3458,C1C2NC3C1OC23
3459,C1C2OC3C1OC23
3460,C1C2OC3CC2C13
3461,C1C2C3CC1CC23
3462,C1C2C3CC1CN23
3463,C1C2C3CC1OC23
3464,C1C2C3OC1OC23
3465,C#CC1C2CC1C2
3466,C#CC1C2CC1O2
3467,C#CC1C2CN1C2
3468,N#CC1C2CC1C2
3469,N#CC1C2CC1N2
3470,N#CC1C2CC1O2
3471,N#CC1C2CN1C2
3472,O=CC1C2CC1C2
3473,O=CC1C2CC1O2
3474,O=CC1C2CN1C2
3475,O=CN1C2CC1C2
3476,CCC1C2CC1C2
3477,CCC1C2CC1O2
3478,COC1C2CC1C2
3479,COC1C2CC1O2
3480,OCC1C2CC1C2
3481,OCC1C2CC1O2
3482,OCC1C2CN1C2
3483,C1CC1C1CCC1
3484,C1CC1C1CCO1
3485,C1CC1C1COC1
3486,C1CN1C1CCC1
3487,C1CN1C1COC1
3488,C1NC1C1CCO1
3489,C1OC1C1CCC1
3490,C1OC1C1CCO1
3491,C1OC1C1COC1
3492,C1CC11C2CC1C2
3493,C1CC11C2CC1O2
3494,C1NC11C2CC1O2
3495,C1OC11C2CC1C2
3496,C1OC11C2CC1O2
3497,CC1C2C3CC2C13
3498,CC1C2C3CC2N13
3499,CC1C2C3CN2C13
3500,CC1C2C3OC2C13
3501,CN1C2C3CC2C13
3502,CN1C2C3NC2C13
3503,CN1C2C3OC2C13
3504,OC1C2C3CC2C13
3505,OC1C2C3CN2C13
3506,OC1C2C3OC2C13
3507,C1C2C3C=CC2C13
3508,C1C2C3C=CC2N13
3509,O1C2C3C=CC2C13
3510,C1C2C3CCC2C13
3511,C1C2C3COC2C13
3512,C1CC2C3OC2C13
3513,C1OC2C3OC2C13
3514,O=C1C2C3C1CN23
3515,O=C1C2C3CC1C23
3516,O=C1C2C3CC1N23
3517,O=C1C2C3CN1C23
3518,O=C1C2C3OC1C23
3519,O=C1C2CC3C2N13
3520,CC1C2C3C1CN23
3521,CC1C2C3CC1C23
3522,CC1C2C3CC1N23
3523,CC1C2C3CN1C23
3524,CC1C2C3OC1C23
3525,CC1C2CC3C2N13
3526,CN1C2C3CC1C23
3527,OC1C2C3C1CN23
3528,OC1C2C3CC1C23
3529,OC1C2C3CC1N23
3530,OC1C2C3OC1C23
3531,C1C2C1C1CC2C1
3532,C1C2C1C1CC2O1
3533,C1C2C3CC(C3)N12
3534,C1C2CC1C1OC21
3535,C1C2OC1C1NC21
3536,C1C2OC1C1OC21
3537,C1C2C1C1CCC21
3538,C1C2C1C1OCC21
3539,C1C2C3OCC3N12
3540,C1CC2C3OC3C12
3541,C1OC2C3NC3C12
3542,C1OC2C3OC3C12
3543,CC1C2C3CC3C12
3544,CC1C2C3CC3N12
3545,CC1C2C3CN3C12
3546,CC1C2C3NC3C12
3547,CC1C2C3OC3C12
3548,CN1C2C3CC3C12
3549,CN1C2C3NC3C12
3550,CN1C2C3OC3C12
3551,OC1C2C3CC3C12
3552,OC1C2C3CN3C12
3553,OC1C2C3NC3C12
3554,OC1C2C3OC3C12
3555,C1C2C3NC3CN12
3556,C1C2C3OC3CN12
3557,C1C2CC3CC3C12
3558,C1C2CC3OC3C12
3559,C1C2NC2C2NC12
3560,C1C2NC2C2OC12
3561,C1C2OC2C2OC12
3562,C1C2OC3CC3C12
3563,CC1CC1C1CC1
3564,CC1CC1C1CO1
3565,CC1CC1N1CC1
3566,CC1CN1C1CC1
3567,CC1NC1C1CN1
3568,CC1NC1C1CO1
3569,CC1OC1C1CC1
3570,CC1OC1C1CN1
3571,CC1OC1C1CO1
3572,CN1CC1C1CC1
3573,CN1CC1C1CN1
3574,CN1CC1C1CO1
3575,OC1CC1C1CC1
3576,OC1CC1C1CO1
3577,OC1CC1N1CC1
3578,C1C2CC3CC1C23
3579,C1C2CC3CC1N23
3580,C1C2CC3OC1C23
3581,C1C2OC3CN1C23
3582,C1C2C3C=CC1C23
3583,O1C2C3C=CC1C23
3584,C1C2C3CC=C1C23
3585,C1N=C2OC3C1C23
3586,C1C2C3CCC1C23
3587,C1C2C3COC1C23
3588,C1C2C3OCC1C23
3589,C1C2OCC3C2N13
3590,C1CC2OC3C1C23
3591,C1OC2C3OC1C23
3592,C1C2C3C4C1C2N34
3593,C1C2C3C4C2C1N34
3594,C1C2C3C4C3C2C14
3595,C1C2C3C4C3N1C24
3596,C1C2C3C4C3N2C14
3597,O1C2C3C4C1C2N34
3598,O1C2C3C4C3C2C14
3599,C1C2C3C2C2C1C32
3600,C1C2C3C2C2C3N12
3601,C1C2C3C2N2C1C32
3602,O1C2C3C2C2C1C32
3603,C#CC1=CC=NN1
3604,C#CC1=CC=NO1
3605,C#CC1=CN=NN1
3606,C#CC1=CN=NO1
3607,C#CC1=CNN=C1
3608,C#CC1=CNN=N1
3609,C#CC1=CON=C1
3610,C#CC1=CON=N1
3611,C#CC1=NC=NO1
3612,C#CC1=NNC=C1
3613,C#CC1=NNC=N1
3614,C#CC1=NNN=C1
3615,C#CC1=NNN=N1
3616,C#CC1=NOC=C1
3617,C#CC1=NOC=N1
3618,C#CC1=NON=C1
3619,C#CC1=NON=N1
3620,C1CC2=CC=NN12
3621,C1CC2=CN=NN12
3622,C1CC2=NC=NN12
3623,CC1=C(C)C=NN1
3624,CC1=C(C)C=NO1
3625,CC1=C(C)N=NN1
3626,CC1=C(C)N=NO1
3627,CC1=C(N)C=NN1
3628,CC1=C(N)C=NO1
3629,CC1=C(N)N=NN1
3630,CC1=C(N)N=NO1
3631,CC1=C(N)NN=C1
3632,CC1=C(N)NN=N1
3633,CC1=C(N)ON=C1
3634,CC1=C(N)ON=N1
3635,CC1=C(O)C=NN1
3636,CC1=C(O)N=NN1
3637,CC1=C(O)N=NO1
3638,CC1=C(O)NN=C1
3639,CC1=CC(C)=NN1
3640,CC1=CC(C)=NO1
3641,CC1=CC(N)=NN1
3642,CC1=CC(N)=NO1
3643,CC1=CC(O)=NN1
3644,CC1=CC(O)=NO1
3645,CC1=CN=CN=N1
3646,CC1=CN=NC=N1
3647,CC1=CN=NN=N1
3648,CC1=CNN=C1C
3649,CC1=CNN=C1N
3650,CC1=CNN=C1O
3651,CC1=CON=C1C
3652,CC1=CON=C1N
3653,CC1=CON=C1O
3654,CC1=NC(C)=NN1
3655,CC1=NC(C)=NO1
3656,CC1=NC(N)=NN1
3657,CC1=NC(N)=NO1
3658,CC1=NC(O)=NN1
3659,CC1=NC(O)=NO1
3660,CC1=NC=CN=N1
3661,CC1=NC=NN=N1
3662,CC1=NN=C(C)N1
3663,CC1=NN=C(C)O1
3664,CC1=NNC(=O)N1
3665,CC1=NNC(=O)O1
3666,CC1=NNC(N)=C1
3667,CC1=NNC(N)=N1
3668,CC1=NNC(O)=C1
3669,CC1=NNC(O)=N1
3670,CC1=NNC=C1N
3671,CC1=NNC=C1O
3672,CC1=NNN=C1C
3673,CC1=NNN=C1N
3674,CC1=NNN=C1O
3675,CC1=NOC(=N)O1
3676,CC1=NOC(=O)N1
3677,CC1=NOC(=O)O1
3678,CC1=NOC(N)=C1
3679,CC1=NOC(N)=N1
3680,CC1=NOC=C1N
3681,CC1=NON=C1C
3682,CC1=NON=C1N
3683,CCC1=CC=NN1
3684,CCC1=CC=NO1
3685,CCC1=CN=NN1
3686,CCC1=CN=NO1
3687,CCC1=CNN=C1
3688,CCC1=CNN=N1
3689,CCC1=CON=C1
3690,CCC1=CON=N1
3691,CCC1=NC=NN1
3692,CCC1=NC=NO1
3693,CCC1=NNC=C1
3694,CCC1=NNC=N1
3695,CCC1=NNN=C1
3696,CCC1=NNN=N1
3697,CCC1=NOC=C1
3698,CCC1=NOC=N1
3699,CCC1=NON=C1
3700,CCC1=NON=N1
3701,CCN1C=CC=N1
3702,CCN1C=CN=N1
3703,CCN1C=NC=N1
3704,CCN1C=NN=C1
3705,CCN1C=NN=N1
3706,CCN1N=CC=N1
3707,CCN1N=CN=N1
3708,CCN1N=NN=N1
3709,CN1C=C(C)C=N1
3710,CN1C=C(C)N=N1
3711,CN1C=C(N)C=N1
3712,CN1C=C(N)N=N1
3713,CN1C=C(O)C=N1
3714,CN1C=C(O)N=N1
3715,CN1C=CC(C)=N1
3716,CN1C=CC(N)=N1
3717,CN1C=CC(O)=N1
3718,CN1C=NC(C)=N1
3719,CN1C=NC(N)=N1
3720,CN1C=NC(O)=N1
3721,CN1C=NNC1=O
3722,CN1C=NOC1=N
3723,CN1C=NOC1=O
3724,CN1N=CC(C)=N1
3725,CN1N=CC(N)=N1
3726,CN1N=CC(O)=N1
3727,CN1N=CC=C1C
3728,CN1N=CC=C1N
3729,CN1N=CC=C1O
3730,CN1N=CN=C1C
3731,CN1N=CN=C1N
3732,CN1N=CN=C1O
3733,CN1N=CNC1=O
3734,CN1N=COC1=N
3735,CN1N=COC1=O
3736,CN1N=NC(C)=N1
3737,CN1N=NC(N)=N1
3738,CN1N=NC(O)=N1
3739,CN1N=NC=C1C
3740,CN1N=NC=C1N
3741,CN1N=NC=C1O
3742,CN1N=NNC1=N
3743,CN1N=NNC1=O
3744,CN1N=NOC1=N
3745,CN1N=NOC1=O
3746,CN=C1NC=NO1
3747,CN=C1NN=NN1
3748,CN=C1OC=NO1
3749,CN=C1ON=NO1
3750,CNC1=CC=NN1
3751,CNC1=CC=NO1
3752,CNC1=CN=NN1
3753,CNC1=CN=NO1
3754,CNC1=CNN=C1
3755,CNC1=CNN=N1
3756,CNC1=CON=C1
3757,CNC1=CON=N1
3758,CNC1=NC=NN1
3759,CNC1=NC=NO1
3760,CNC1=NNC=C1
3761,CNC1=NNC=N1
3762,CNC1=NNN=C1
3763,CNC1=NNN=N1
3764,CNC1=NOC=C1
3765,CNC1=NOC=N1
3766,CNC1=NON=C1
3767,CNC1=NON=N1
3768,COC1=CC=NN1
3769,COC1=CC=NO1
3770,COC1=CN=NO1
3771,COC1=CNN=C1
3772,COC1=CNN=N1
3773,COC1=CON=C1
3774,COC1=CON=N1
3775,COC1=NC=NO1
3776,COC1=NNC=C1
3777,COC1=NNC=N1
3778,COC1=NNN=C1
3779,COC1=NNN=N1
3780,COC1=NOC=C1
3781,COC1=NOC=N1
3782,COC1=NON=C1
3783,COC1=NON=N1
3784,N#CC1=CC=NN1
3785,N#CC1=CC=NO1
3786,N#CC1=CN=NO1
3787,N#CC1=CNN=C1
3788,N#CC1=CNN=N1
3789,N#CC1=CON=C1
3790,N#CC1=CON=N1
3791,N#CC1=NC=NO1
3792,N#CC1=NNC=C1
3793,N#CC1=NNC=N1
3794,N#CC1=NNN=C1
3795,N#CC1=NOC=C1
3796,N#CC1=NOC=N1
3797,N#CC1=NON=C1
3798,N#CC1=NON=N1
3799,N=C1C=CNN=N1
3800,N=C1C=CON=C1
3801,N=C1C=CON=N1
3802,N=C1C=NNC=N1
3803,N=C1C=NNN=C1
3804,N=C1C=NNN=N1
3805,N=C1C=NOC=N1
3806,N=C1C=NON=C1
3807,N=C1C=NON=N1
3808,N=C1N=CNN=N1
3809,N=C1N=CON=N1
3810,N=C1N=NNN=N1
3811,N=C1N=NON=N1
3812,N=C1NN=CC=C1
3813,N=C1NN=CC=N1
3814,N=C1NN=CN=C1
3815,N=C1NN=NC=C1
3816,N=C1NN=NC=N1
3817,N=C1ON=CC=C1
3818,N=C1ON=CC=N1
3819,N=C1ON=CN=C1
3820,N=C1ON=NC=C1
3821,N=C1ON=NC=N1
3822,NC1=C(N)C=NN1
3823,NC1=C(N)C=NO1
3824,NC1=C(N)N=NN1
3825,NC1=C(N)N=NO1
3826,NC1=C(O)C=NN1
3827,NC1=C(O)N=NN1
3828,NC1=C(O)N=NO1
3829,NC1=C(O)NN=C1
3830,NC1=C(O)NN=N1
3831,NC1=CC(N)=NN1
3832,NC1=CC(N)=NO1
3833,NC1=CC(O)=NN1
3834,NC1=CC(O)=NO1
3835,NC1=CN=CN=N1
3836,NC1=CN=NC=N1
3837,NC1=CN=NN=N1
3838,NC1=CNN=C1N
3839,NC1=CNN=C1O
3840,NC1=CON=C1N
3841,NC1=CON=C1O
3842,NC1=NC(N)=NN1
3843,NC1=NC(N)=NO1
3844,NC1=NC(O)=NN1
3845,NC1=NC(O)=NO1
3846,NC1=NC=CN=N1
3847,NC1=NC=NN=N1
3848,NC1=NN=C(N)N1
3849,NC1=NN=C(N)O1
3850,NC1=NNC(=O)N1
3851,NC1=NNC(=O)O1
3852,NC1=NNC(O)=C1
3853,NC1=NNC(O)=N1
3854,NC1=NNN=C1N
3855,NC1=NNN=C1O
3856,NC1=NOC(=N)N1
3857,NC1=NOC(=N)O1
3858,NC1=NOC(=O)N1
3859,NC1=NOC(=O)O1
3860,NC1=NON=C1N
3861,NCC1=NC=NO1
3862,NCC1=NON=N1
3863,O=C1C=CNN=C1
3864,O=C1C=CON=C1
3865,O=C1C=CON=N1
3866,O=C1C=NOC=N1
3867,O=C1C=NON=C1
3868,O=C1C=NON=N1
3869,O=C1N=CON=N1
3870,O=C1N=NON=N1
3871,O=C1NN=CC=C1
3872,O=C1NN=CC=N1
3873,O=C1NN=CN=C1
3874,O=C1NN=NC=C1
3875,O=C1NN=NC=N1
3876,O=C1ON=CC=C1
3877,O=C1ON=CC=N1
3878,O=C1ON=CN=C1
3879,O=C1ON=NC=C1
3880,O=C1ON=NC=N1
3881,O=CC1=CC=NN1
3882,O=CC1=CC=NO1
3883,O=CC1=CN=NO1
3884,O=CC1=CNN=C1
3885,O=CC1=CNN=N1
3886,O=CC1=CON=C1
3887,O=CC1=CON=N1
3888,O=CC1=NC=NO1
3889,O=CC1=NNC=C1
3890,O=CC1=NNN=C1
3891,O=CC1=NOC=C1
3892,O=CC1=NOC=N1
3893,O=CC1=NON=C1
3894,O=CC1=NON=N1
3895,O=CN1C=CC=N1
3896,O=CN1C=CN=N1
